FEATURE_ID,LOWERCASE TOWNNAME,TOWNNAME,FEATURE_CLASS,COUNTY_NAME,COUNTY_NUMERIC,PRIM_LAT_DEC,PRIM_LONG_DEC,DATE_CREATED,DATE_EDITED
453230,Township of Clinton,TOWNSHIP OF CLINTON,Civil,Decatur,31,39.4200687,-85.4634915,9/1/95,1/24/13
453231,Township of Clinton,TOWNSHIP OF CLINTON,Civil,Elkhart,39,41.5663961,-85.7131539,9/1/95,1/25/13
453232,Township of Clinton,TOWNSHIP OF CLINTON,Civil,LaPorte,91,41.475948,-86.8724508,9/1/95,1/28/13
453233,Township of Clinton,TOWNSHIP OF CLINTON,Civil,Putnam,133,39.7349498,-86.9560098,9/1/95,1/28/13
453234,Township of Clinton,TOWNSHIP OF CLINTON,Civil,Vermillion,165,39.6512216,-87.4602696,9/1/95,1/28/13
453235,Township of Cloverdale,TOWNSHIP OF CLOVERDALE,Civil,Putnam,133,39.5004022,-86.7951913,9/1/95,1/24/13
453236,Township of Coal Creek,TOWNSHIP OF COAL CREEK,Civil,Montgomery,107,40.1711994,-87.0075958,9/1/95,1/27/13
453237,Township of Colfax,TOWNSHIP OF COLFAX,Civil,Newton,111,41.0425337,-87.3338655,9/1/95,1/25/13
453238,Township of Columbia,TOWNSHIP OF COLUMBIA,Civil,Dubois,37,38.4821758,-86.7375976,9/1/95,1/27/13
453239,Township of Columbia,TOWNSHIP OF COLUMBIA,Civil,Fayette,41,39.5636001,-85.201747,9/1/95,1/25/13
453240,Township of Columbia,TOWNSHIP OF COLUMBIA,Civil,Gibson,51,38.3351154,-87.3618682,9/1/95,1/28/13
453241,Township of Columbia,TOWNSHIP OF COLUMBIA,Civil,Jennings,79,39.1217746,-85.4928131,9/1/95,1/26/13
453242,Township of Columbia,TOWNSHIP OF COLUMBIA,Civil,Whitley,183,41.133557,-85.5100902,9/1/95,1/24/13
453243,Township of Columbus,TOWNSHIP OF COLUMBUS,Civil,Bartholomew,5,39.2068347,-85.9188248,9/1/95,1/27/13
453244,Township of Concord,TOWNSHIP OF CONCORD,Civil,DeKalb,33,41.3340372,-84.9068803,9/1/95,1/25/13
453245,Township of Concord,TOWNSHIP OF CONCORD,Civil,Elkhart,39,41.6522812,-85.9440029,9/1/95,1/24/13
453246,Township of Connersville,TOWNSHIP OF CONNERSVILLE,Civil,Fayette,41,39.6278975,-85.1679156,9/1/95,1/28/13
453247,Township of Coolspring,TOWNSHIP OF COOLSPRING,Civil,LaPorte,91,41.6510133,-86.8747115,9/1/95,1/28/13
453248,Township of Cotton,TOWNSHIP OF COTTON,Civil,Switzerland,155,38.8730251,-85.0157296,9/1/95,1/28/13
453249,Township of Craig,TOWNSHIP OF CRAIG,Civil,Switzerland,155,38.7499378,-85.1532002,9/1/95,1/26/13
453250,Township of Curry,TOWNSHIP OF CURRY,Civil,Sullivan,153,39.2155847,-87.406519,9/1/95,1/28/13
453251,Township of Dallas,TOWNSHIP OF DALLAS,Civil,Huntington,69,40.8706212,-85.6051411,9/1/95,1/27/13
453252,Township of Dalton,TOWNSHIP OF DALTON,Civil,Wayne,177,39.9758566,-85.1634626,9/1/95,1/27/13
453253,Township of Davis,TOWNSHIP OF DAVIS,Civil,Fountain,45,40.3025918,-87.1276217,9/1/95,1/28/13
453254,Township of Davis,TOWNSHIP OF DAVIS,Civil,Starke,149,41.3843373,-86.6428931,9/1/95,1/28/13
453255,Township of Decatur,TOWNSHIP OF DECATUR,Civil,Marion,97,39.6797832,-86.2746886,9/1/95,1/25/13
453256,Township of Decker,TOWNSHIP OF DECKER,Civil,Knox,83,38.478452,-87.6458611,9/1/95,1/28/13
453257,Township of Deer Creek,TOWNSHIP OF DEER CREEK,Civil,Carroll,15,40.5878495,-86.6350252,9/1/95,1/24/13
453258,Township of Deer Creek,TOWNSHIP OF DEER CREEK,Civil,Cass,17,40.6054318,-86.3170882,9/1/95,1/27/13
453259,Township of Deer Creek,TOWNSHIP OF DEER CREEK,Civil,Miami,103,40.6064396,-86.1276016,9/1/95,1/25/13
453260,Township of Delaware,TOWNSHIP OF DELAWARE,Civil,Delaware,35,40.2700933,-85.2744885,9/1/95,1/27/13
453261,Township of Delaware,TOWNSHIP OF DELAWARE,Civil,Hamilton,57,39.958128,-86.0260704,9/1/95,1/27/13
453262,Township of Delaware,TOWNSHIP OF DELAWARE,Civil,Ripley,137,39.1838169,-85.2454359,9/1/95,1/28/13
453263,Township of Democrat,TOWNSHIP OF DEMOCRAT,Civil,Carroll,15,40.4675054,-86.5248842,9/1/95,1/25/13
453264,Township of Dewey,TOWNSHIP OF DEWEY,Civil,LaPorte,91,41.3029406,-86.8762965,9/1/95,1/25/13
453265,Township of Dick Johnson,TOWNSHIP OF DICK JOHNSON,Civil,Clay,21,39.5657767,-87.1652804,9/1/95,1/25/13
453266,Township of Driftwood,TOWNSHIP OF DRIFTWOOD,Civil,Jackson,71,38.8091371,-86.1055948,9/1/95,1/28/13
453267,Township of Duck Creek,TOWNSHIP OF DUCK CREEK,Civil,Madison,95,40.3352314,-85.8236981,9/1/95,1/27/13
453268,Township of Dudley,TOWNSHIP OF DUDLEY,Civil,Henry,65,39.8306186,-85.2704044,9/1/95,1/27/13
453269,Township of Eagle,TOWNSHIP OF EAGLE,Civil,Boone,11,39.9550992,-86.3457538,9/1/95,1/27/13
453270,Township of Eagle Creek,TOWNSHIP OF EAGLE CREEK,Civil,Lake,89,41.2820755,-87.2838075,9/1/95,1/28/13
453271,Township of Eden,TOWNSHIP OF EDEN,Civil,LaGrange,87,41.567591,-85.5978626,9/1/95,1/25/13
453272,Township of Eel,TOWNSHIP OF EEL,Civil,Cass,17,40.7535128,-86.3556477,9/1/95,1/28/13
453273,Township of Eel River,TOWNSHIP OF EEL RIVER,Civil,Allen,3,41.2208973,-85.2500665,9/1/95,1/26/13
453274,Township of Eel River,TOWNSHIP OF EEL RIVER,Civil,Hendricks,63,39.8715656,-86.6354929,9/1/95,1/25/13
453275,Township of Elkhart,TOWNSHIP OF ELKHART,Civil,Elkhart,39,41.5656608,-85.8287342,9/1/95,1/27/13
453276,Township of Elkhart,TOWNSHIP OF ELKHART,Civil,Noble,113,41.4818588,-85.4810129,9/1/95,1/28/13
453277,Township of Elmore,TOWNSHIP OF ELMORE,Civil,Daviess,27,38.8585158,-87.0734223,9/1/95,1/27/13
453278,Township of Erie,TOWNSHIP OF ERIE,Civil,Miami,103,40.7913789,-85.979975,9/1/95,1/28/13
453279,Township of Ervin,TOWNSHIP OF ERVIN,Civil,Howard,67,40.5170626,-86.308809,9/1/95,1/28/13
453280,Township of Etna,TOWNSHIP OF ETNA,Civil,Kosciusko,85,41.2973939,-86.0285269,9/1/95,1/24/13
453281,Township of Etna-Troy,TOWNSHIP OF ETNA-TROY,Civil,Whitley,183,41.2512433,-85.5946016,9/1/95,1/24/13
453282,Township of Eugene,TOWNSHIP OF EUGENE,Civil,Vermillion,165,39.9532159,-87.4792979,9/1/95,1/28/13
453283,Township of Fairbanks,TOWNSHIP OF FAIRBANKS,Civil,Sullivan,153,39.2135668,-87.5261036,9/1/95,1/24/13
453284,Township of Fairfield,TOWNSHIP OF FAIRFIELD,Civil,DeKalb,33,41.4825192,-85.1370478,9/1/95,1/28/13
453285,Township of Fairfield,TOWNSHIP OF FAIRFIELD,Civil,Franklin,47,39.5019274,-84.9785917,9/1/95,1/26/13
453286,Township of Fairfield,TOWNSHIP OF FAIRFIELD,Civil,Tippecanoe,157,40.427983,-86.8558273,9/1/95,1/24/13
453287,Township of Fairmount,TOWNSHIP OF FAIRMOUNT,Civil,Grant,53,40.4167947,-85.6146921,9/1/95,1/25/13
453288,Township of Fairplay,TOWNSHIP OF FAIRPLAY,Civil,Greene,55,39.0412903,-87.0066266,9/1/95,1/26/13
453289,Township of Fairview,TOWNSHIP OF FAIRVIEW,Civil,Fayette,41,39.6716376,-85.272069,9/1/95,1/28/13
453290,Township of Fall Creek,TOWNSHIP OF FALL CREEK,Civil,Hamilton,57,39.964632,-85.9285545,9/1/95,1/26/13
453291,Township of Fall Creek,TOWNSHIP OF FALL CREEK,Civil,Henry,65,40.0336074,-85.5282673,9/1/95,1/25/13
453292,Township of Fall Creek,TOWNSHIP OF FALL CREEK,Civil,Madison,95,39.9958833,-85.7300006,9/1/95,1/24/13
453293,Township of Fayette,TOWNSHIP OF FAYETTE,Civil,Vigo,167,39.5664276,-87.4679973,9/1/95,1/28/13
453294,Township of Ferdinand,TOWNSHIP OF FERDINAND,Civil,Dubois,37,38.2417053,-86.8519019,9/1/95,1/24/13
453295,Township of Finley,TOWNSHIP OF FINLEY,Civil,Scott,143,38.6447405,-85.8523699,9/1/95,1/27/13
453296,Township of Flat Rock,TOWNSHIP OF FLAT ROCK,Civil,Bartholomew,5,39.2996468,-85.8491221,9/1/95,1/27/13
453297,Township of Florida,TOWNSHIP OF FLORIDA,Civil,Parke,121,39.6520665,-87.3132628,9/1/95,1/28/13
453298,Township of Floyd,TOWNSHIP OF FLOYD,Civil,Putnam,133,39.7323973,-86.7402048,9/1/95,1/25/13
453299,Township of Forest,TOWNSHIP OF FOREST,Civil,Clinton,23,40.3749195,-86.3120138,9/1/95,1/28/13
453300,Township of Franklin,TOWNSHIP OF FRANKLIN,Civil,DeKalb,33,41.4856447,-84.9104285,9/1/95,1/24/13
453301,Township of Franklin,TOWNSHIP OF FRANKLIN,Civil,Floyd,43,38.2260359,-85.913984,9/1/95,1/26/13
453302,Township of Franklin,TOWNSHIP OF FRANKLIN,Civil,Grant,53,40.5234948,-85.7303799,9/1/95,1/27/13
453303,Township of Franklin,TOWNSHIP OF FRANKLIN,Civil,Harrison,61,38.2352076,-86.0059778,9/1/95,1/26/13
453304,Township of Franklin,TOWNSHIP OF FRANKLIN,Civil,Hendricks,63,39.6369712,-86.6206873,9/1/95,1/28/13
453305,Township of Franklin,TOWNSHIP OF FRANKLIN,Civil,Henry,65,39.8303267,-85.3650266,9/1/95,1/28/13
453306,Township of Franklin,TOWNSHIP OF FRANKLIN,Civil,Johnson,81,39.4839769,-86.0914731,9/1/95,1/25/13
453307,Township of Franklin,TOWNSHIP OF FRANKLIN,Civil,Kosciusko,85,41.1192371,-86.0262021,9/1/95,1/24/13
453308,Township of Franklin,TOWNSHIP OF FRANKLIN,Civil,Marion,97,39.6814048,-86.0171145,9/1/95,1/27/13
453309,Township of Franklin,TOWNSHIP OF FRANKLIN,Civil,Montgomery,107,40.0867154,-86.7507986,9/1/95,1/24/13
453310,Township of Franklin,TOWNSHIP OF FRANKLIN,Civil,Owen,119,39.2105316,-86.8506347,9/1/95,1/25/13
453311,Township of Franklin,TOWNSHIP OF FRANKLIN,Civil,Pulaski,131,41.1282876,-86.6410893,9/1/95,1/27/13
453312,Township of Franklin,TOWNSHIP OF FRANKLIN,Civil,Putnam,133,39.8213187,-86.8461551,9/1/95,1/24/13
453313,Township of Franklin,TOWNSHIP OF FRANKLIN,Civil,Randolph,135,40.2650655,-85.0547713,9/1/95,1/27/13
453314,Township of Franklin,TOWNSHIP OF FRANKLIN,Civil,Ripley,137,39.1723717,-85.1393761,9/1/95,1/27/13
453315,Township of Franklin,TOWNSHIP OF FRANKLIN,Civil,Washington,175,38.6029382,-85.9468764,9/1/95,1/27/13
453316,Township of Franklin,TOWNSHIP OF FRANKLIN,Civil,Wayne,177,39.9542258,-84.8494773,9/1/95,1/27/13
453317,Township of Fremont,TOWNSHIP OF FREMONT,Civil,Steuben,151,41.7306606,-84.9156372,9/1/95,1/27/13
453318,Township of French,TOWNSHIP OF FRENCH,Civil,Adams,1,40.6998858,-85.0320903,9/1/95,1/25/13
453319,Township of French Lick,TOWNSHIP OF FRENCH LICK,Civil,Orange,117,38.5459294,-86.6104378,9/1/95,1/24/13
453320,Township of Fugit,TOWNSHIP OF FUGIT,Civil,Decatur,31,39.4035996,-85.3552326,9/1/95,1/25/13
453321,Township of Fulton,TOWNSHIP OF FULTON,Civil,Fountain,45,39.9895433,-87.3756729,9/1/95,1/25/13
453322,Township of Galena,TOWNSHIP OF GALENA,Civil,LaPorte,91,41.7270343,-86.641939,9/1/95,1/24/13
453323,Township of Geneva,TOWNSHIP OF GENEVA,Civil,Jennings,79,39.0793881,-85.7240839,9/1/95,1/27/13
453324,Township of Georgetown,TOWNSHIP OF GEORGETOWN,Civil,Floyd,43,38.299079,-85.9481846,9/1/95,1/28/13
453325,Township of German,TOWNSHIP OF GERMAN,Civil,Bartholomew,5,39.3066926,-85.9398571,9/1/95,1/25/13
453326,Township of German,TOWNSHIP OF GERMAN,Civil,Marshall,99,41.4290416,-86.1434778,9/1/95,1/28/13
453327,Township of German,TOWNSHIP OF GERMAN,Civil,St. Joseph,141,41.7295797,-86.3144652,9/1/95,1/25/13
453328,Township of German,TOWNSHIP OF GERMAN,Civil,Vanderburgh,163,38.0473388,-87.6460874,9/1/95,1/24/13
453329,Township of Gibson,TOWNSHIP OF GIBSON,Civil,Washington,175,38.7023726,-85.9540945,9/1/95,1/25/13
453330,Township of Gilboa,TOWNSHIP OF GILBOA,Civil,Benton,7,40.6931288,-87.153984,9/1/95,1/25/13
453331,Township of Gill,TOWNSHIP OF GILL,Civil,Sullivan,153,39.0225123,-87.5064399,9/1/95,1/28/13
453332,Township of Gillam,TOWNSHIP OF GILLAM,Civil,Jasper,73,41.0540757,-86.966071,9/1/95,1/28/13
453333,Township of Graham,TOWNSHIP OF GRAHAM,Civil,Jefferson,77,38.7816111,-85.6268219,9/1/95,1/25/13
453334,Township of Grant,TOWNSHIP OF GRANT,Civil,Benton,7,40.5201383,-87.3784549,9/1/95,1/28/13
453335,Township of Grant,TOWNSHIP OF GRANT,Civil,DeKalb,33,41.4187265,-85.0227054,9/1/95,1/27/13
453336,Township of Grant,TOWNSHIP OF GRANT,Civil,Greene,55,39.0383432,-87.0912838,9/1/95,1/25/13
453337,Township of Grant,TOWNSHIP OF GRANT,Civil,Newton,111,40.7793544,-87.3247392,9/1/95,1/26/13
453338,Township of Grass,TOWNSHIP OF GRASS,Civil,Spencer,147,38.0023743,-87.0942224,9/1/95,1/27/13
453339,Township of Grassy Fork,TOWNSHIP OF GRASSY FORK,Civil,Jackson,71,38.7915616,-85.9689745,9/1/95,1/27/13
453340,Township of Green,TOWNSHIP OF GREEN,Civil,Grant,53,40.4288523,-85.8244898,9/1/95,1/27/13
453341,Township of Green,TOWNSHIP OF GREEN,Civil,Hancock,59,39.9084854,-85.7486462,9/1/95,1/25/13
453342,Township of Green,TOWNSHIP OF GREEN,Civil,Madison,95,39.9878801,-85.8246237,9/1/95,1/25/13
453343,Township of Green,TOWNSHIP OF GREEN,Civil,Marshall,99,41.2213343,-86.3015901,9/1/95,1/25/13
453344,Township of Green,TOWNSHIP OF GREEN,Civil,Morgan,109,39.4704104,-86.3044158,9/1/95,1/24/13
453345,Township of Green,TOWNSHIP OF GREEN,Civil,Noble,113,41.3081142,-85.3658939,9/1/95,1/27/13
453346,Township of Green,TOWNSHIP OF GREEN,Civil,Randolph,135,40.274961,-85.1554612,9/1/95,1/28/13
453349,Township of Green,TOWNSHIP OF GREEN,Civil,Wayne,177,39.9632559,-85.0055434,9/1/95,1/26/13
453347,Township of Greencastle,TOWNSHIP OF GREENCASTLE,Civil,Putnam,133,39.6461499,-86.8482611,9/1/95,1/27/13
452852,Township of Greene,TOWNSHIP OF GREENE,Civil,St. Joseph,141,41.5922422,-86.3687307,10/1/82,1/25/13
453348,Township of Greene,TOWNSHIP OF GREENE,Civil,Jay,75,40.4377283,-85.0756461,9/1/95,1/27/13
453350,Township of Greene,TOWNSHIP OF GREENE,Civil,Parke,121,39.823686,-87.0659194,9/1/95,1/26/13
453351,Township of Greenfield,TOWNSHIP OF GREENFIELD,Civil,LaGrange,87,41.7299342,-85.2824204,9/1/95,1/28/13
453352,Township of Greenfield,TOWNSHIP OF GREENFIELD,Civil,Orange,117,38.4472027,-86.513073,9/1/95,1/28/13
453353,Township of Greensboro,TOWNSHIP OF GREENSBORO,Civil,Henry,65,39.8904336,-85.503897,9/1/95,1/25/13
453354,Township of Greensfork,TOWNSHIP OF GREENSFORK,Civil,Randolph,135,40.0581652,-84.8710955,9/1/95,1/24/13
453355,Township of Greenville,TOWNSHIP OF GREENVILLE,Civil,Floyd,43,38.3710257,-85.97878,9/1/95,1/27/13
453356,Township of Greer,TOWNSHIP OF GREER,Civil,Warrick,173,38.168626,-87.4109966,9/1/95,1/27/13
453357,Township of Gregg,TOWNSHIP OF GREGG,Civil,Morgan,109,39.5305395,-86.5222071,9/1/95,1/28/13
453358,Township of Guilford,TOWNSHIP OF GUILFORD,Civil,Hendricks,63,39.6750413,-86.3820379,9/1/95,1/25/13
453359,Township of Guthrie,TOWNSHIP OF GUTHRIE,Civil,Lawrence,93,38.8028182,-86.3339359,9/1/95,1/27/13
453360,Township of Haddon,TOWNSHIP OF HADDON,Civil,Sullivan,153,38.9621022,-87.4010747,9/1/95,1/28/13
453361,Township of Halbert,TOWNSHIP OF HALBERT,Civil,Martin,101,38.658765,-86.7385789,9/1/95,1/26/13
453362,Township of Hall,TOWNSHIP OF HALL,Civil,Dubois,37,38.3945565,-86.737181,9/1/95,1/27/13
453363,Township of Hamblen,TOWNSHIP OF HAMBLEN,Civil,Brown,13,39.2841558,-86.1582672,9/1/95,1/26/13
453364,Township of Hamilton,TOWNSHIP OF HAMILTON,Civil,Delaware,35,40.269832,-85.3869576,9/1/95,1/24/13
453365,Township of Hamilton,TOWNSHIP OF HAMILTON,Civil,Jackson,71,38.9818665,-85.9986217,9/1/95,1/27/13
453366,Township of Hamilton,TOWNSHIP OF HAMILTON,Civil,Sullivan,153,39.11085,-87.3977444,9/1/95,1/27/13
453367,Township of Hammond,TOWNSHIP OF HAMMOND,Civil,Spencer,147,37.9807948,-86.9642959,9/1/95,1/25/13
453368,Township of Hanging Grove,TOWNSHIP OF HANGING GROVE,Civil,Jasper,73,40.9399938,-86.9904031,9/1/95,1/27/13
453369,Township of Hanna,TOWNSHIP OF HANNA,Civil,LaPorte,91,41.406972,-86.7483406,9/1/95,1/28/13
453370,Township of Hanover,TOWNSHIP OF HANOVER,Civil,Jefferson,77,38.7047417,-85.492196,9/1/95,1/25/13
453371,Township of Hanover,TOWNSHIP OF HANOVER,Civil,Lake,89,41.3918221,-87.4787074,9/1/95,1/28/13
453372,Township of Hanover,TOWNSHIP OF HANOVER,Civil,Shelby,145,39.6623633,-85.683812,9/1/95,1/24/13
453373,Township of Harbison,TOWNSHIP OF HARBISON,Civil,Dubois,37,38.4769388,-86.8633496,9/1/95,1/25/13
453374,Township of Harmony,TOWNSHIP OF HARMONY,Civil,Posey,129,38.1175438,-87.904603,9/1/95,1/25/13
453375,Township of Harmony,TOWNSHIP OF HARMONY,Civil,Union,161,39.5535359,-84.9826062,9/1/95,1/25/13
453376,Township of Harris,TOWNSHIP OF HARRIS,Civil,St. Joseph,141,41.7352309,-86.1203672,9/1/95,1/26/13
453377,Township of Harrison,TOWNSHIP OF HARRISON,Civil,Bartholomew,5,39.1877348,-86.0332583,9/1/95,1/27/13
453378,Township of Harrison,TOWNSHIP OF HARRISON,Civil,Blackford,9,40.523185,-85.2669767,9/1/95,1/27/13
453379,Township of Harrison,TOWNSHIP OF HARRISON,Civil,Boone,11,39.9585279,-86.4956616,9/1/95,1/27/13
453380,Township of Harrison,TOWNSHIP OF HARRISON,Civil,Cass,17,40.8660467,-86.411663,9/1/95,1/24/13
453381,Township of Harrison,TOWNSHIP OF HARRISON,Civil,Clay,21,39.2652756,-87.1093636,9/1/95,1/27/13
453382,Township of Harrison,TOWNSHIP OF HARRISON,Civil,Daviess,27,38.5645647,-87.0792914,9/1/95,1/28/13
453383,Township of Harrison,TOWNSHIP OF HARRISON,Civil,Dearborn,29,39.2663339,-84.8477596,9/1/95,1/26/13
453384,Township of Harrison,TOWNSHIP OF HARRISON,Civil,Delaware,35,40.2627657,-85.509718,9/1/95,1/25/13
453385,Township of Harrison,TOWNSHIP OF HARRISON,Civil,Elkhart,39,41.5654464,-85.9442949,9/1/95,1/26/13
453386,Township of Harrison,TOWNSHIP OF HARRISON,Civil,Fayette,41,39.6863544,-85.1794343,9/1/95,1/25/13
453387,Township of Harrison,TOWNSHIP OF HARRISON,Civil,Harrison,61,38.192418,-86.1719014,9/1/95,1/28/13
453388,Township of Harrison,TOWNSHIP OF HARRISON,Civil,Henry,65,39.9535748,-85.5098626,9/1/95,1/27/13
453389,Township of Harrison,TOWNSHIP OF HARRISON,Civil,Howard,67,40.4351611,-86.1871586,9/1/95,1/28/13
453390,Township of Harrison,TOWNSHIP OF HARRISON,Civil,Knox,83,38.5808328,-87.3537401,9/1/95,1/28/13
453391,Township of Harrison,TOWNSHIP OF HARRISON,Civil,Kosciusko,85,41.2154338,-85.9796897,9/1/95,1/28/13
453392,Township of Harrison,TOWNSHIP OF HARRISON,Civil,Miami,103,40.6076015,-85.9763524,9/1/95,1/25/13
453393,Township of Harrison,TOWNSHIP OF HARRISON,Civil,Morgan,109,39.5391456,-86.2746883,9/1/95,1/25/13
453394,Township of Harrison,TOWNSHIP OF HARRISON,Civil,Owen,119,39.438128,-86.6688423,9/1/95,1/28/13
453395,Township of Harrison,TOWNSHIP OF HARRISON,Civil,Pulaski,131,41.0376485,-86.5188326,9/1/95,1/28/13
453396,Township of Harrison,TOWNSHIP OF HARRISON,Civil,Spencer,147,38.1374892,-86.847368,9/1/95,1/28/13
453397,Township of Harrison,TOWNSHIP OF HARRISON,Civil,Union,161,39.6904253,-84.8709369,9/1/95,1/28/13
453398,Township of Harrison,TOWNSHIP OF HARRISON,Civil,Vigo,167,39.4751263,-87.3881679,9/1/95,1/27/13
453399,Township of Harrison,TOWNSHIP OF HARRISON,Civil,Wayne,177,39.8521859,-85.1021405,9/1/95,1/27/13
453400,Township of Harrison,TOWNSHIP OF HARRISON,Civil,Wells,179,40.6988362,-85.1459806,9/1/95,1/26/13
453401,Township of Hart,TOWNSHIP OF HART,Civil,Warrick,173,38.1749028,-87.2939733,9/1/95,1/25/13
453402,Township of Hartford,TOWNSHIP OF HARTFORD,Civil,Adams,1,40.6123788,-85.0314953,9/1/95,1/25/13
453403,Township of Haw Creek,TOWNSHIP OF HAW CREEK,Civil,Bartholomew,5,39.3058997,-85.7425406,9/1/95,1/24/13
453404,Township of Helt,TOWNSHIP OF HELT,Civil,Vermillion,165,39.7593334,-87.4566089,9/1/95,1/27/13
453405,Township of Hendricks,TOWNSHIP OF HENDRICKS,Civil,Shelby,145,39.4807935,-85.8941456,9/1/95,1/27/13
453406,Township of Henry,TOWNSHIP OF HENRY,Civil,Fulton,49,41.0360736,-86.0516885,9/1/95,1/27/13
453407,Township of Henry,TOWNSHIP OF HENRY,Civil,Henry,65,39.9172327,-85.3857033,9/1/95,1/25/13
453408,Township of Hensley,TOWNSHIP OF HENSLEY,Civil,Johnson,81,39.3868215,-86.1953115,9/1/95,1/24/13
453409,Township of Heth,TOWNSHIP OF HETH,Civil,Harrison,61,38.0619322,-86.1799038,9/1/95,1/26/13
453410,Township of Hickory Grove,TOWNSHIP OF HICKORY GROVE,Civil,Benton,7,40.5204344,-87.4808176,9/1/95,1/27/13
453411,Township of Highland,TOWNSHIP OF HIGHLAND,Civil,Greene,55,39.1176578,-86.8869881,9/1/95,1/28/13
453412,Township of Highland,TOWNSHIP OF HIGHLAND,Civil,Franklin,47,39.3351395,-84.9999703,9/1/95,1/25/13
453413,Township of Highland,TOWNSHIP OF HIGHLAND,Civil,Vermillion,165,40.0709595,-87.4779334,9/1/95,1/24/13
453414,Township of Hobart,TOWNSHIP OF HOBART,Civil,Lake,89,41.5456859,-87.2655916,9/1/95,1/26/13
453415,Township of Hogan,TOWNSHIP OF HOGAN,Civil,Dearborn,29,39.0721284,-84.9711443,9/1/95,1/25/13
453416,Township of Honey Creek,TOWNSHIP OF HONEY CREEK,Civil,Howard,67,40.4071865,-86.2676988,9/1/95,1/25/13
453417,Township of Honey Creek,TOWNSHIP OF HONEY CREEK,Civil,Vigo,167,39.389281,-87.4047957,9/1/95,1/26/13
453418,Township of Honey Creek,TOWNSHIP OF HONEY CREEK,Civil,White,181,40.774874,-86.8732721,9/1/95,1/27/13
453419,Township of Howard,TOWNSHIP OF HOWARD,Civil,Howard,67,40.5243513,-86.0623221,9/1/95,1/28/13
453420,Township of Howard,TOWNSHIP OF HOWARD,Civil,Parke,121,39.9037496,-87.1326706,9/1/95,1/28/13
453421,Township of Howard,TOWNSHIP OF HOWARD,Civil,Washington,175,38.513906,-86.1779539,9/1/95,1/28/13
453422,Township of Hudson,TOWNSHIP OF HUDSON,Civil,LaPorte,91,41.7271451,-86.5540949,9/1/95,1/24/13
453423,Township of Huff,TOWNSHIP OF HUFF,Civil,Spencer,147,38.0283342,-86.8480407,9/1/95,1/27/13
453424,Township of Huntington,TOWNSHIP OF HUNTINGTON,Civil,Huntington,69,40.8734359,-85.5101644,9/1/95,1/26/13
453425,Township of Indian Creek,TOWNSHIP OF INDIAN CREEK,Civil,Lawrence,93,38.8672139,-86.603089,9/1/95,1/28/13
453426,Township of Indian Creek,TOWNSHIP OF INDIAN CREEK,Civil,Monroe,105,39.035728,-86.6278775,9/1/95,1/24/13
453427,Township of Indian Creek,TOWNSHIP OF INDIAN CREEK,Civil,Pulaski,131,40.9544431,-86.6414113,9/1/95,1/28/13
453428,Township of Iroquois,TOWNSHIP OF IROQUOIS,Civil,Newton,111,40.8667385,-87.3251298,9/1/95,1/25/13
453429,Township of Jackson,TOWNSHIP OF JACKSON,Civil,Allen,3,41.0526608,-84.8437262,9/1/95,1/26/13
453430,Township of Jackson,TOWNSHIP OF JACKSON,Civil,Bartholomew,5,39.065851,-86.0321873,9/1/95,1/25/13
453431,Township of Jackson,TOWNSHIP OF JACKSON,Civil,Blackford,9,40.4288193,-85.2692762,9/1/95,1/26/13
453432,Township of Jackson,TOWNSHIP OF JACKSON,Civil,Boone,11,39.9659869,-86.6206977,9/1/95,1/27/13
453433,Township of Jackson,TOWNSHIP OF JACKSON,Civil,Brown,13,39.2834729,-86.3059808,9/1/95,1/24/13
453434,Township of Jackson,TOWNSHIP OF JACKSON,Civil,Carroll,15,40.5978851,-86.5250707,9/1/95,1/27/13
453435,Township of Jackson,TOWNSHIP OF JACKSON,Civil,Cass,17,40.6056222,-86.2128287,9/1/95,1/25/13
453436,Township of Jackson,TOWNSHIP OF JACKSON,Civil,Clay,21,39.4741649,-87.0703374,9/1/95,1/26/13
453437,Township of Jackson,TOWNSHIP OF JACKSON,Civil,Clinton,23,40.2172293,-86.5063508,9/1/95,1/25/13
453438,Township of Jackson,TOWNSHIP OF JACKSON,Civil,Dearborn,29,39.2565044,-85.0422626,9/1/95,1/28/13
453439,Township of Jackson,TOWNSHIP OF JACKSON,Civil,Decatur,31,39.1963121,-85.6452982,9/1/95,1/24/13
453440,Township of Jackson,TOWNSHIP OF JACKSON,Civil,DeKalb,33,41.3098241,-85.0209518,9/1/95,1/25/13
453441,Township of Jackson,TOWNSHIP OF JACKSON,Civil,Dubois,37,38.3133535,-86.8380421,9/1/95,1/25/13
453442,Township of Jackson,TOWNSHIP OF JACKSON,Civil,Elkhart,39,41.4787844,-85.8275873,9/1/95,1/28/13
453443,Township of Jackson,TOWNSHIP OF JACKSON,Civil,Fayette,41,39.5568269,-85.106748,9/1/95,1/27/13
453444,Township of Jackson,TOWNSHIP OF JACKSON,Civil,Fountain,45,39.9962624,-87.1479715,9/1/95,1/24/13
453445,Township of Jackson,TOWNSHIP OF JACKSON,Civil,Greene,55,38.9488632,-86.7571152,9/1/95,1/26/13
453446,Township of Jackson,TOWNSHIP OF JACKSON,Civil,Hamilton,57,40.1595702,-86.0618485,9/1/95,1/25/13
